# id    x        y        z        u
 198 0.000000 0.608241 0.745190 -11.29860832
 199 0.000000 0.650000 0.923358   6.53494761
 200 0.000000 0.699133 0.788695   4.29006170
 201 0.000000 0.800000 0.161947  -3.45940475
 202 0.000000 0.788420 0.839225  -4.00883585
 203 0.000000 0.600721 0.159306   5.12686413
 204 0.000000 0.846410 0.400000  -0.08193596
 205 0.000000 0.846410 0.300000   5.61777617
 206 0.000000 0.253047 0.934217  24.86778968
 207 0.000000 0.846410 0.500000 -52.68788652
 208 0.000000 0.846410 0.600000  27.88793450
 209 0.000000 0.846410 0.700000  16.13282862
 210 0.000000 0.269856 0.167404  -0.43105861
 211 0.000000 0.450000 0.934744   6.32582155
 212 0.000000 0.417313 0.163389  -2.15632949
 213 0.000000 0.926795 0.073205  -2.03195384
 214 0.000000 0.073205 0.073205   0.33932625
 215 0.000000 0.073205 0.926795   0.62013694
 216 0.000000 0.926795 0.926795  -0.37033377
 217 0.000000 0.694643 0.864600   4.94506709
 218 0.000000 0.847442 0.775936   8.76606968
 219 0.000000 0.850280 0.224620  10.44382523
 220 1.000000 0.453160 0.084778  74.56251165
 221 1.000000 0.086603 0.550000  -4.44975813
 222 1.000000 0.539426 0.907632   2.95833055
 223 1.000000 0.913397 0.450000  11.46130707
 224 1.000000 0.086603 0.350000  -4.44131244
 225 1.000000 0.349080 0.911146   4.06665011
 226 1.000000 0.650000 0.086603  16.84481747
 227 1.000000 0.913397 0.650000  -2.57150980
 228 1.000000 0.086131 0.749183   4.84083123
 229 1.000000 0.748262 0.923702   4.18030154
 230 1.000000 0.241327 0.089630  13.79707648
 231 1.000000 0.920408 0.254021   1.11290890
 232 1.000000 0.084677 0.150424  -1.03557821
 233 1.000000 0.849407 0.082950   1.74744811
 234 1.000000 0.159183 0.909430   1.43793827
 235 1.000000 0.904505 0.844556  -4.13275847
 236 1.000000 0.086524 0.649864 -32.84039371
 237 1.000000 0.173192 0.599977  -0.73547063
 238 1.000000 0.173203 0.499996  17.52007231
 239 1.000000 0.259805 0.549996  11.78334124
 240 1.000000 0.259807 0.449999 -12.93991912
 241 1.000000 0.346410 0.499999  -3.45607920
 242 1.000000 0.346886 0.599844  -9.95548407
 243 1.000000 0.433275 0.549657  42.04239753
 244 1.000000 0.433056 0.449943 -22.10001965
 245 1.000000 0.519666 0.499933 -17.04025109
 246 1.000000 0.519615 0.400000 -13.33084672
 247 1.000000 0.519850 0.599615  11.39214062
 248 1.000000 0.606265 0.549925 -20.07994050
 249 1.000000 0.605711 0.648963 -13.25648602
 250 1.000000 0.433020 0.349990 -24.59681299
 251 1.000000 0.516347 0.295533  42.70911981
 252 1.000000 0.605673 0.349255   0.38962085
 253 1.000000 0.519615 0.700000 -20.72850713
 254 1.000000 0.692744 0.599815 -12.51022001
 255 1.000000 0.693046 0.697317   5.47978437
 256 1.000000 0.692816 0.499957   0.67048726
 257 1.000000 0.779423 0.550000 -40.43804076
 258 1.000000 0.429872 0.248383   0.88109778
 259 1.000000 0.345888 0.299729  -6.71470209
 260 1.000000 0.601277 0.246460  -0.66101043
 261 1.000000 0.692820 0.300000   9.62259009
 262 1.000000 0.346410 0.200000   2.44121140
 263 1.000000 0.261395 0.252855  21.26573658
 264 1.000000 0.779423 0.450000  17.07425230
 265 1.000000 0.695247 0.189019   4.80906246
 266 1.000000 0.778437 0.251226   5.75933451
 267 1.000000 0.173111 0.699837  -2.16083474
 268 1.000000 0.170302 0.800591 -12.06995132
 269 1.000000 0.260058 0.750084   3.31285825
 270 1.000000 0.256973 0.850508   1.19076989
 271 1.000000 0.347837 0.803272  -0.89230905
 272 1.000000 0.440531 0.852496  18.87258608
 273 1.000000 0.435241 0.753860   5.41513303
 274 1.000000 0.526219 0.799211 -26.88213875
 275 1.000000 0.619611 0.837042   6.58260496
 276 1.000000 0.347323 0.700860   2.32554111
 277 1.000000 0.779423 0.650000   3.67024808
 278 1.000000 0.779423 0.750000   0.42741891
 279 1.000000 0.086282 0.250071   4.05302183
 280 1.000000 0.913397 0.350000  10.80074496
 281 1.000000 0.913397 0.550000   9.59471672
 282 1.000000 0.918454 0.745900  -8.79702499
 283 1.000000 0.347102 0.100582  11.39756637
 284 1.000000 0.086602 0.449999  -3.70763250
 285 1.000000 0.749109 0.086753  -1.32346970
 286 1.000000 0.346331 0.399943   6.57720592
 287 1.000000 0.259972 0.350421   5.29093525
 288 1.000000 0.550527 0.084226  41.74351735
 289 1.000000 0.510020 0.183201 -20.68199904
 290 1.000000 0.259808 0.650000  13.06435326
 291 1.000000 0.606143 0.449845   2.08675820
 292 1.000000 0.779423 0.350000 -15.20348359
 293 1.000000 0.173232 0.400069   6.96308288
 294 1.000000 0.173448 0.300569  18.15860905
 295 1.000000 0.692716 0.399843   9.82441944
 296 1.000000 0.181698 0.184961  -3.94892568
 297 1.000000 0.433900 0.649395  19.31409392
 298 1.000000 0.082128 0.846932   2.56584746
 299 1.000000 0.846566 0.922179   4.72254793
 300 1.000000 0.906146 0.155907   1.45230541
 301 1.000000 0.149128 0.083246 -19.48452610
 302 1.000000 0.608241 0.745190  -0.74913361
 303 1.000000 0.650000 0.923358  -4.29854194
 304 1.000000 0.699133 0.788695   6.97186514
 305 1.000000 0.800000 0.161947   2.16856169
 306 1.000000 0.788420 0.839225 -18.76034246
 307 1.000000 0.600721 0.159306   0.26442821
 308 1.000000 0.846410 0.400000   5.46157979
 309 1.000000 0.846410 0.300000   1.28643810
 310 1.000000 0.253047 0.934217   5.28491988
 311 1.000000 0.846410 0.500000   0.49779949
 312 1.000000 0.846410 0.600000  -0.41313679
 313 1.000000 0.846410 0.700000   0.94801307
 314 1.000000 0.269856 0.167404  20.17417425
 315 1.000000 0.450000 0.934744 -15.36728316
 316 1.000000 0.417313 0.163389   1.82996411
 317 1.000000 0.926795 0.073205   0.39997441
 318 1.000000 0.073205 0.073205  -4.01412490
 319 1.000000 0.073205 0.926795  -5.02527003
 320 1.000000 0.926795 0.926795 -15.82559566
 321 1.000000 0.694643 0.864600   3.98207283
 322 1.000000 0.847442 0.775936  -8.86186610
 323 1.000000 0.850280 0.224620  -0.47435960
 324 0.086603 0.000000 0.450000   0.29311316
 325 0.546840 0.000000 0.084778   9.45206796
 326 0.913397 0.000000 0.550000   2.90806830
 327 0.463910 0.000000 0.905000  -1.98403632
 328 0.913397 0.000000 0.350000   2.00196481
 329 0.350000 0.000000 0.086603   1.11778522
 330 0.086603 0.000000 0.650000  12.91263941
 331 0.651276 0.000000 0.911420   1.61862754
 332 0.914388 0.000000 0.752087  -0.78379160
 333 0.758673 0.000000 0.089630   7.22039513
 334 0.079592 0.000000 0.254021   2.97116371
 335 0.252042 0.000000 0.911275   2.43792421
 336 0.095495 0.000000 0.844556  -4.24184713
 337 0.150593 0.000000 0.082950   0.53566357
 338 0.915323 0.000000 0.150424  -2.06617672
 339 0.837326 0.000000 0.912412  -0.38641864
 340 0.913563 0.000000 0.650348  13.58195887
 341 0.827245 0.000000 0.599327   7.59907956
 342 0.826870 0.000000 0.499888   8.30749487
 343 0.740702 0.000000 0.549138  -1.55739131
 344 0.740290 0.000000 0.449838 -13.94923685
 345 0.653691 0.000000 0.499829  11.38186273
 346 0.655897 0.000000 0.599155 -36.59631091
 347 0.567389 0.000000 0.549831   9.43376953
 348 0.567071 0.000000 0.449943 -29.97714340
 349 0.480466 0.000000 0.499962   4.72633818
 350 0.480404 0.000000 0.399989 -16.68080505
 351 0.480385 0.000000 0.600000  -0.66297546
 352 0.393796 0.000000 0.549994 -14.12434796
 353 0.393784 0.000000 0.649999 -16.53308248
 354 0.566987 0.000000 0.350000  28.47982618
 355 0.483657 0.000000 0.295532  -4.03848230
 356 0.394331 0.000000 0.349254 -32.30168329
 357 0.480385 0.000000 0.700000  -1.67164881
 358 0.307182 0.000000 0.599999  -4.64087306
 359 0.307180 0.000000 0.700000 -17.37100911
 360 0.307182 0.000000 0.499999 -21.55071461
 361 0.220577 0.000000 0.550000  26.09152438
 362 0.570129 0.000000 0.248384  -0.52707861
 363 0.654113 0.000000 0.299731   6.85644311
 364 0.398725 0.000000 0.246460   3.18675178
 365 0.307180 0.000000 0.300000  -0.55028039
 366 0.653590 0.000000 0.200000  -3.62341651
 367 0.738605 0.000000 0.252856 -13.76489261
 368 0.220577 0.000000 0.450000  -7.87025121
 369 0.304754 0.000000 0.189019   4.68389219
 370 0.221563 0.000000 0.251226   6.15216304
 371 0.826815 0.000000 0.399967  -1.53354921
 372 0.740035 0.000000 0.350399   6.67710170
 373 0.826507 0.000000 0.300537   2.49918908
 374 0.818249 0.000000 0.184946   9.05704196
 375 0.394819 0.000000 0.748205  14.67804246
 376 0.303540 0.000000 0.814304 -27.56750615
 377 0.221499 0.000000 0.748978   7.54312112
 378 0.480385 0.000000 0.800000 -13.44448156
 379 0.568770 0.000000 0.750058  -0.16308901
 380 0.562941 0.000000 0.849863  11.00669096
 381 0.655221 0.000000 0.804990  -1.91660909
 382 0.741567 0.000000 0.858126   0.14700105
 383 0.744404 0.000000 0.756400 -53.55700213
 384 0.655667 0.000000 0.701036  -1.69223649
 385 0.829116 0.000000 0.811390  -6.77899185
 386 0.307272 0.000000 0.399875  -3.48473694
 387 0.220577 0.000000 0.350000   2.92993027
 388 0.652898 0.000000 0.100582  -0.11642570
 389 0.912246 0.000000 0.247651  -9.08925997
 390 0.913413 0.000000 0.449976 -18.41102825
 391 0.086603 0.000000 0.350000  -0.44213317
 392 0.250891 0.000000 0.086753   4.59654100
 393 0.350000 0.000000 0.913397  -6.27577560
 394 0.081546 0.000000 0.745900   5.44964689
 395 0.449473 0.000000 0.084226  -6.55036615
 396 0.489981 0.000000 0.183201  -1.01972369
